Korolev,81.37,72.77,164.58,"Sergey Pavlovich; Russian engineer (1906-1966)."
Korph,7.33,19.34,105.45,"Town in Russia."
Koshoba,10.33,22.93,77, 2013"
Kotka,39.45,19.25,169.88, 2014"
Kourou,1.84,46.73,132.78,"French Guianan launch site."
Koval'sky,296.67,-29.56,218.46,"M. A.; Russian astronomer (1821-1884)."
Koy,7.12,21.47,309.59,"Town in Russia."
Krasnoye,6.55,35.85,143.84,"Town in Russia."
Kribi,13.18,-43,316.49,"Town in the United Republic of Cameroon."
Krishtofovich,111.09,-48.09,97.34,"Afrikan Nikolaevich; Soviet paleobotanist (1885-1953)."
Kuba,26.59,-25.31,340.36,"Town in Azerbaijan."
Kufra,37.48,40.36,120.3,"Town in Libya."
Kuiper,81.78,-56.99,202.87,"Gerard P.; American astronomer (1905-1973)."
Kular,8.48,16.39,108.14,"Town in Russia."
Kumak,13.5,-35.47,291.93,"Town in Russia."
Kumara,11.87,43.03,128.56,"Town in New Zealand."
Kunes,15.13,-25.24,107.94,"Town in Norway."
Kunowsky,66.29,56.82,350.36,"George K.; German astronomer (1786-1846)."
Kushva,37.55,-43.96,324.49,"Town in Russia."
Labeatis Catenae,220.6,19.49,266.83,"Classical albedo feature name."
Labeatis Fossae,1496.36,24.58,275.47,"Previously named feature at 30N
[Labeatis Fossae],616,20.68,265,"Previously named feature at 30N
Labeatis Mensa,124.67,25.5,285.53,"Classical albedo feature name."
Labeatis Mons,42.78,37.48,284.14,"Named for albedo feature Labeatis Lacus."
Labou Vallis,257.79,-8.63,205.58,"Origin unknown."
Labria,52.64,-34.94,311.93,"Town in Brazil."
Lachute,15.15,-4.27,320.24,"Town in Canada."
Ladon Valles,244.59,-22.43,331.39,"Ancient name for Greek river."
Laestrygon (Laestrigon),0,0,160,"Man-eating giants who lived in the west."
Laf,2.86,48.01,354.1,"Town in the United Republic of Cameroon."
Lagarto,19.79,49.86,351.71,"Town in Brazil."
Lamas,22.99,-26.99,339.36,"Town in Peru."
Lambert,92.53,-19.97,25.39,"Johann H.; German physicist (1728-1777)."
Lamont,76.62,-58.17,246.46,"Johann von; German astronomer (1805-1879)."
Lampland,76.78,-35.54,280.48,"Carl O.; American astronomer (1873-1951)."
Land,5.2,48.26,351.28,"Town in Alabama
La Paz,1.39,21.05,310.97,"Mexican port."
Lapri,3.01,20.32,107.49,"Town in Russia."
Lar,6.85,-25.83,330.9,"Town in Iran."
Lassell,85.6,-20.61,297.54,"William; British astronomer (1799-1880)."
Lasswitz,108.04,-9.31,138.31,"Kurd; German author (1848-1910)."
Lau,106.92,-74.3,252.52,"Hans E.; Danish astronomer (1879-1918)."
Laylá,19.36,-61.11,107.12, 2007"
Lebu,19.34,-20.29,340.53,"Town in Chile."
Lederberg,87.25,13.01,314.08, 2012"
Leighton,65.94,3.08,57.75, 2009"
Leleque,8.43,36.46,138.17,"Town in Argentina."
Lemgo,15.73,-42.5,325.21,"Town in Germany."
Lemuria,0,69.78,160,"Designation of purported drowned continent south of India; also relates to lemur monkeys found on Madagascar and Sunda Islands."
Lenya,14.96,-26.72,253.2,"Town in Burma."
Lethe Vallis,236.65,3.16,154.97,"River in Katmai National Monument
Leuk,3.44,23.91,304.99,"Town in Switzerland."
Le Verrier,137.55,-37.71,17.1,"Urbain J.; French astronomer (1811-1877)."
Lexington,5.17,21.81,311.37,"American colonial town (Massachusetts)."
Liais,122.78,-75.3,106.93,"Emmanuel; French astronomer (1826-1900)."
Liberta,25.1,35.23,304.55, 2012"
Libertad,31.19,23.06,330.59,"Town in Venezuela."
Libya,0,0,90,"Area from W. Egypt to greater Syrtis."
Libya Montes,1043.63,1.44,88.23,"Classical albedo feature name."
Licus Vallis,240,-3.05,126.35,"Ancient name for modern Lech River
Li Fan,105.58,-46.88,206.94,"Chinese astronomer (c. A.D. 85)."
Linpu,18.16,18.14,113.21,"Town in China (Chekiang)."
Lins,6.17,15.76,330.2,"Town in Brazil."
Lipany,50.1,-0.22,79.67, 2011"
Lipik,48.95,-38.41,111.61, 2009"
Liris Valles,596.24,-10.5,58.25,"Ancient name for modern Liri River
Lisboa,1.17,21.24,312.41,"Portuguese port."
Lismore,9.34,27.04,318.35, 2006"
Littleton,7.35,15.7,107.14,"Town in Maine
Liu Hsin,134.51,-53.2,188.45,"Chinese astronomer (d. A.D. 22)."
Livny,9.29,-27.16,330.88,"Town in Russia."
Llanesco,29.4,-28.18,258.89,"Town in Spain."
Lobo Vallis,80,26.82,298.83,"Modern river in Ivory Coast."
Locana,6.64,-3.39,321.91,"Town in Italy."
Lockyer,71.35,27.84,160.51,"Joseph N.; British astronomer (1836-1920)."
Locras Valles,351.32,8.84,48.26,"Ancient name for river on Corsica."
Lod,7.6,20.98,328.46,"Town in Israel."
Lodwar,15.01,-55.09,316.68,"Town in Kenya."
Lohse,151.01,-43.24,343.31,"Oswald; German astronomer (1845-1915)."
Loire Valles,790,-17.69,342.97,"Modern river in France."
Loja,9.9,41.22,136.21,"Town in Ecuador."
Lomela,11.16,-81.65,303.81,"Town in Zaire."
Lomonosov,130.53,65.04,350.76,"Mikhail Vasilievich; Russian poet
Lonar,11.07,72.99,38.29, 2007"
Longa,10.97,-20.67,334.06,"Town in Angola."
Loon,7.71,-18.84,113.45,"Town in Ontario
López,85,-14.57,98.04, 2014"
Lorica,58.49,-19.83,331.67,"Town in Colombia."
Los,8.05,-35.08,283.77,"Town in Sweden."
Lota,14.68,46.32,348.2,"Town in Chile."
Loto,22.14,-21.88,337.56,"Town in Zaire."
Louros Valles,516.14,-8.41,278.23,"Modern river in Greece."
Louth,36.29,70.19,103.24, 2007"
Lowbury,17.18,42.41,267.08,"Town in New Zealand."
Lowell,202.22,-51.96,278.5,"Percival; American astronomer (1855-1916)."
Luba,38.33,-18.26,323, 2013"
Lucaya,34.21,-11.55,51.91, 2013"
Luck,7.75,17.26,323.09,"Town in Wisconsin
Lucus Planum,899.87,-4.99,182.83,"Albedo feature name."
Luga,44.56,-44.25,312.58,"Town in Russia."
Luki,20.8,-29.53,322.63,"Town in Ukraine."
Lunae Mensa,114.75,23.91,297.5,"Albedo feature name."
Lunae Palus,0,14.83,295,"Roman Moon goddess Luna; ""Luna's Swamp
Lunae Planum,1817.66,10.79,294.49,"Classical albedo feature name."
Luqa,17.14,-18.23,131.82, 2010"
Lutsk,4.85,38.7,356.91,"Town in Ukraine."
Luzin,101.04,27.06,31.28,"N. N.; Russian mathematician (1883-1950)."
Lycus Sulci,1350.61,28.14,215.53,"Classical albedo feature name."
Lydda,33.83,24.42,328.05,"Town in Israel."
Lyell,121.83,-69.91,344.53,"Charles; British geologist (1797-1875)."
Lyot,221.53,50.47,29.34,"Bernard; French astronomer (1897-1952)."
Ma'adim Vallis,913.11,-21.98,177.5,"Word for ""Mars"" in Hebrew."
Mädler,124.16,-10.65,2.77,"Johann H. von; German astronomer (1794-1874)."
Madrid,3.8,48.45,135.44,"Spanish tracking site."
Mad Vallis,537.37,-56.27,76.47,"Modern river
Mafra,13.35,-44.02,306.85,"Town in Brazil."
Magadi,50.79,-34.52,313.93,"Town in Kenya."
Magelhaens,103.8,-32.36,185.42,"Fernao de; Portuguese navigator (1480-1521)."
Maggini,139.06,27.78,9.5,"Mentore; Italian astronomer (1890-1941)."
Mago,2.74,15.92,105.36,"Town in Russia."
Magong,46.56,11.89,313.31, 2014"
Maidstone,9.39,-41.56,305.78,"Town in England."
Main,110.99,-76.54,49.01,"Robert; British astronomer (1808-1878)."
Maja Valles,1515,10.23,301.62,"Nepali word for ""Mars""."
Majuro,43.43,-33.26,84.33, 2011"
Makhambet,15.85,28.43,319.53, 2006"
Malea Patera,241.61,-63.54,51.59,"Classical albedo feature name."
Malea Planum,872.47,-65.82,62.94,"From albedo feature at 60S
Mamers Valles,1020,40.65,17.94,"Word for ""Mars"" in Oscan."
Manah,9.9,-4.66,326.39,"Town in Oman."
Mandora,55.94,12.22,306.37,"Town in Australia."
Mangala Fossa,695,-17.27,214.12,"Named for nearby valles."
Mangala Valles,900,-11.32,208.61,"Word for ""Mars"" in Sanskrit."
Manti,15.64,-3.58,322.43,"Town in Utah
Manzī,7.52,-22.15,332.53,"Town in Burma."
Maraldi,118.24,-61.92,328.04,"Giacomo F.; French astronomer (1665-1729)."
Marbach,24.74,17.65,111.03,"Town in Switzerland."
Marca,78.35,-9.98,201.85,"Village in Peru."
Mare Acidalium,0,44.66,330,"Name for Acidalian (Venusian) fountain in Boeotia where the Graces bathed."
Mare Australe,0,-59.71,350,"""South Sea"""
Mare Boreum,0,59.71,180,"""North Sea"""
Mare Chronium,0,-57.7,150,"""Cronian Sea""
Mare Cimmerium,0,-19.78,140,"Cimmerians were ancient Thracian seafarers; ""far western sea"" (Homer)."
Mare Erythraeum,0,-24.74,320,"Indian Ocean."
Mare Hadriacum,0,-39.67,90,"Adriatic Sea."
Mareotis Fossae,1907.94,44.34,283.88,"From albedo feature at 32N
Mare Serpentis,0,-29.71,40,"Named for Constellation Serpens (the snake)."
Mare Sirenum,0,-29.71,205,"""Sea of the Sirens."""
Mare Tyrrhenum,0,-19.78,105,"Tyrrhenian Sea
Margaritifer Chaos,383.67,-9.3,338.3,"Classical albedo feature name."
Margaritifer Sinus,0,-9.88,335,"""Pearl Bay
Margaritifer Terra,2733.22,-1.85,335.08,"Classical albedo feature name."
Mari,37.05,-52.01,314.12,"Ruined city in Syria."
Maricourt,9.9,53.34,288.83, 2007"
Marikh Vallis,1147.22,-19.16,4.32, 2007"
Mariner,156.58,-34.68,195.76,"Named for Mariner IV spacecraft."
Marte Vallis,231.43,14.08,182.9,"Spanish word for ""Mars""."
Marth,96.69,12.94,356.55,"Albert; German astronomer (1828-1897)."
Martin,61.11,-21.34,290.75, 2006"
Martynov,61.13,-30.36,323.59, 2013"
Martz,92.74,-34.91,144.18,"Edwin P.; American physicist (1916-1967)."
Masursky,115.34,12.07,327.7,"Harold; American astrogeologist (1922-1990)."
Matara,48.84,-49.61,34.59, 2009"
Matrona Vallis,61.28,-7.66,176.19,"Classical name for present Marne River
Maumee Valles,390,19.51,307.15,"North American river (Indiana
Maunder,90.84,-49.6,1.75,"Edward W.; British astronomer (1851-1928)."
Mawrth Vallis,634.63,22.43,343.03,"Welsh word for ""Mars""."
Mazamba,52.29,-27.53,290.33, 2006"
McLaughlin,90.92,21.9,337.63,"Dean B.; American astronomer (1901-1965)."
McMurdo,26.9,-84.38,0.59,"American station in Antarctica."
Medrissa,19.52,18.64,303.43,"Town in Algeria."
Medusae Fossae,278.52,-2.17,195.8,"Classical albedo feature name."
Medusae Sulci,191.52,-5.04,200.3,"Albedo feature name."
Mega,16.95,-1.43,323.1,"Town in Ethiopia."
Meget,4.59,18.86,107.31,"Town in Russia."
Melas Chasma,563.52,-10.52,287.46,"Classical albedo feature name."
Melas Dorsa,486.81,-18.92,287.9,"Classical albedo feature name."
Melas Fossae,568.18,-26.28,288.48,"Classical albedo feature name."
Melas Labes,107.24,-8.53,288.3,"From albedo feature at 10S
Mellish,104.95,-72.63,336.26,"John E.; American amateur astronomer (1886-1970)."
Mellit,22.53,7.12,358.27, 2008"
Memnonia,0,-19.78,210,"Land of Memnon
Memnonia Fossae,1585.28,-23.63,206.18,"Classical albedo feature name."
Memnonia Sulci,452.66,-7.16,184.17,"Albedo feature name."
Mena,29.91,-32.11,341.24,"Town in Russia."
Mendel,77.32,-58.78,161.25,"Gregor J.; Austrian biologist (1822-1884)."
Mendota,8.86,35.83,138.33,"town in Illinois
Meridiani Planum,1058.53,-0.04,356.86,"Classical albedo feature name."
Meroe,0,34.68,75,"Ethiopian island on Nile; now Atbar."
Meroe Patera,52.6,6.98,68.77,"Classical albedo feature name."
Micoud,51.85,50.56,16.34, 2011"
Mie,100.91,48.16,139.65,"Gustav; German physicist (1868-1957)."
Mila,10.87,-27.16,339.25,"Town in Algeria."
Milankovič,113.51,54.46,213.42,"Milutin; Yugoslav geophysicist
Milford,24.97,-52.41,318.51,"Town in Utah
Millman,73.84,-53.95,210.36,"Peter; Canadian astronomer (1906-1990)."
Millochau,112.89,-21.19,85.1,"Gaston; French astronomer (b. 1866)."
Milna,27.48,-23.46,347.76, 2010"
Minio Vallis,90,-4.38,208.33,"Classical name for river in Italy."
Mirtos,6.38,22.12,308.24,"Town in Greece (Crete)."
[Misk],10,-0.89,324.5,"Town in Turkey. Name dropped because crater cannot be located on imagery."
Mistretta,16.56,-24.68,250.87,"Town in Sicily."
Mitchel,135.9,-67.53,76.01,"Ormsby M.; American astronomer (1809-1862)."
Miyamoto,145.21,-2.87,353.05, 2007"
Mliba,11.85,-39.61,87.98,"Town in Swaziland."
Moab,0,19.78,10,"Biblical town bordering Edom."
Moanda,38.88,-35.93,320.05, 2012"
Moa Valles,265,35.62,305.3, 2015"
Moeris Lacus,0,7.91,90,"""Moeris Lake;"" Moeris was Egyptian lake in Libyan Desert."
Mohawk,17.49,42.89,354.65,"Town in New York
Mojave,57.97,7.48,327.01,"Town in California
Molesworth,168.87,-27.5,149.27,"Percy B.; British astronomer (1867-1908)."
Moni,5.44,-47.01,18.77, 2015"
Montevallo,50.42,15.25,305.73,"Town in Alabama
Morava Valles,364.1,-13.57,335.8, 2008"
Morella,76.97,-9.58,308.61,"Town in Spain."
Moreux,131.55,41.79,44.54,"Theophile; French astronomer and meteorologist (1867-1954)."
Moroz,116.3,-23.77,339.43, 2007"
Morpheos Rupes,404.15,-36,125.58,"Classical albedo feature name."
Mosa Vallis,191.6,-15.09,22.2,"Modern river in Western Europe."
Moss,9.09,19.23,109.49,"Town in Norway."
Muara,3.83,24.32,340.69, 2013"
Müller,120.51,-25.74,127.89,"Hermann J.; American geneticist (1890-1967)
Munda Vallis,9.13,-5.37,213.83,"Classical name for river in ancient Lusitania
Murgoo,22.64,-23.64,337.55,"Town in Australia."
[Musmar],0,24.54,304.3,"Small town in Sudan."
Mut,6.97,22.36,324.24,"Town in Turkey."
Mutch,198.81,0.6,304.79,"Dr. Thomas A.; American geologist
Naar,11.34,22.91,317.87,"Town in Egypt."
Naic,8.68,24.45,107.44,"Town in the Philippines."
Nain,6.89,41.47,126.84,"Town in Newfoundland
Naju,8.03,44.99,122.86,"Town in the Republic of Korea."
Naktong Vallis,669.63,4.89,33.39,"Modern name for river in the Republic of Korea."
Nakusp,7.26,24.73,324.55, 2006"
Nan,2.29,-26.69,340.06,"Town in Thailand."
Nanedi Valles,550,5.05,311.38,"Word for ""planet"" in Sesotho
Nansen,74.63,-49.92,219.58,"Fridtjof; Norwegian explorer (1861-1930)."
Napo Vallis,87.5,-25.97,78.03, 2014"
Nardo,25.1,-27.51,327.16,"Town in Italy."
Naro Vallis,442.72,-4,60.71,"Ancient name for modern Neretva River
Naruko,4.17,-36.24,198.3, 2008"
Naryn,3.94,14.89,123.3, 2008"
Naukan,7.47,21.25,329.42,"Town in Russia."
Navan,24.86,-25.89,336.5,"Town in Ireland."
Navua Valles,500,-33.94,82.68, 2015"
Nazca,15.01,-31.63,93.67,"Town in Peru."
Nectar,0,-27.72,288,"Named for the drink of the gods."
Nectaris Fossae,623.07,-23.09,302.84,"Classical albedo feature name."
Nectaris Montes,220,-14.64,305.35, 2015"
Negele,36.93,-35.8,96,"Town in Ethiopia."
Negril,52,20.19,69.43, 2015"
Neith Regio,0,37.67,88,"Lower world in Egyptian mythology."
Neive,2.79,23.18,107.07,"Town in Italy."
Nema,14.54,20.7,307.87,"Town in Russia."
Nepa,16.16,-24.97,340.33,"Town in Russia."
Nepenthes,0,19.78,100,"Egyptian drug of forgetfulness."
Nepenthes Mensae,2176.23,9.19,119.42,"Classical albedo feature name."
[Nepenthes Patera],25,11.86,89,"Classical albedo feature name; dropped 1979."
Nepenthes Planum,1650.14,14.01,113.79, 2009"
Nereidum Fretum,0,-44.66,305,"""Straits of the Nereids""
Nereidum Montes,1142.58,-37.57,316.79,"Classical albedo feature name."
Nestus Valles,38.25,-7.03,201.52,"Classical name for river in Macedonia (Greece)."
Never,2.75,23.5,105.77,"Town in Russia."
Neves,22.13,-3.39,151.31, 2013"
New Bern,1.73,21.53,310.85,"American colonial town (North Carolina)."
Newcomb,254.13,-24.27,1.04,"Simon; American astronomer (1835-1909)."
New Haven,1.51,22.08,310.74,"American colonial town (Connecticut)."
New Plymouth,31.54,-15.78,175.87,"Town in Idaho
Newport,1.97,22.24,311.04,"American colonial town (Rhode Island)."
Newton,299.94,-40.5,201.97,"Isaac; British physicist (1643-1727)."
Nhill,23.7,-28.68,256.67,"Town in Victoria
Nia Fossae,379.56,-14.73,288.23,"Classical albedo feature name."
Nia Mensa,95,-7.72,292.68, 2015"
Nia Tholus,34.01,-6.59,285.05, 2013"
Nia Vallis,140,-53.53,325.19,"Lowell canal name; also classical river name."
Nicer Vallis,22.6,-6.96,201.81,"Classical name for present Neckar River
Nicholson,102.45,0.21,195.57,"Seth Barnes; American astronomer (1891-1963)."
Nier,46.3,42.79,106.11,"Alfred O.C.; American physicist (1911-1994)."
Niesten,114.81,-28,57.75,"Louis; Belgian astronomer (1844-1920)."
Nif,8.48,19.91,303.76,"Town in the Caroline Islands (Yap)."
Niger Vallis,360,-34.96,92.57,"River in Africa."
Niliacus Lacus,0,29.71,330,"""Lake of the Nile."""
Nili Fossae,727.91,22.02,76.69,"Classical albedo feature name."
Nili Patera,67.51,8.97,67.17,"Classical albedo feature name."
Nili Tholus,7,9.15,67.35, 2014"
Nilokeras,0,29.71,305,"""Horn of the Nile;"" part of ""Nulus"" Canal."
Nilokeras Fossa,267,24.59,302.17,"Classical albedo feature name."
Nilokeras Mensae,450.88,30.48,308.05,"Albedo feature name."
Nilokeras Scopulus,901.48,31.72,304.15,"From albedo feature at 30N
Nilosyrtis,0,41.66,70,"Syrtis of the Nile; part of Nilus (Nile) Canal."
Nilosyrtis Mensae,676.03,34.77,68.47,"Classical albedo feature name."
Nilus Chaos,283,25.39,283.05,"Named for albedo feature at 20N
Nilus Dorsa,292.9,20.68,280.94,"Named for albedo feature at 20N
Nilus Mensae,206.84,22.2,287.77,"Named for albedo feature at 20N
Nipigon,8.89,33.76,278.16,"Town in Canada."
Niquero,10.7,-38.79,194.03, 2008"
Nirgal Vallis,610,-28.16,318.32,"Word for ""Mars"" in Babylonian."
Nitro,29.34,-21.26,336,"Town in West Virginia
Nix Olympica,0,19.78,230,"""Snows of Olympus;"" Olympus was mountain home of gods in Greece."
Njesko,27.77,-35.25,85.11,"Town in Czechoslovakia."
N. Mareotis Tholus,3.58,36.38,273.79,"Classical albedo name."
Noachis,0,-44.66,30,"Biblical; ""Noah's (Region)."""
Noachis Terra,5519.45,-50.41,354.84,"Classical albedo feature name."
Noctis Fossae,712.73,-2.69,261.15,"Classical albedo feature at 10S
Noctis Labyrinthus,1190.31,-6.36,258.81,"Classical albedo feature name."
Noma,40.49,-25.43,335.69,"Town in Namibia."
Noord,7.8,-19.27,348.73, 2011"
Nordenskiöld,85.6,-52.37,201.24,"Nils Adolf Erik; Swedish geologist and geographer
Northport,18.44,18.52,305.52,"Town in Alabama
Novara,86.98,-24.9,349.31,"Town in Italy."
Nune,8.47,17.55,321.24,"Town in Mozambique."
Nutak,11.26,17.41,329.74,"Town in Newfoundland
Obock,14.45,-2.01,150.53, 2013"
Ocampo,7.16,32.66,138.3,"Town in Mexico."
Oceanidum Fossa,167.16,-61.58,330.49,"Classical albedo feature name."
Oceanidum Mons,33.39,-54.93,318.77,"Name change from Charitum Tholus."
Ochakov,31.05,-42.11,328.14,"Town in Ukraine."
Ochus Valles,127,7.07,314.96,"Classical name for present Hari-Rud River in Turkmenistan."
Octantis Cavi,71.21,-52.57,314.03,"Albedo name."
Octantis Mons,19.09,-55.26,317.15,"Albedo name."
Oenotria Plana,61.25,-8.14,76.64, 2011"
Oenotria Scopuli,1425,-6.62,77.11,"Classical albedo feature name."
[Oenotria Scopulus],1615,-7.77,77.36,"Classical albedo feature name."
Oglala,17.59,-3.11,321.89,"Town in South Dakota
Ogygis Regio,0,-44.66,295,"""Region of Ogygos;"" Ogygos was ancient King of Thebes or Athens
Ogygis Rupes,184.23,-33.03,305.47,"Classical albedo feature name."
Ogygis Undae,87.7,-49.66,293.79, 2015"
Ohara,9.37,4.92,82.48, 2006"
Okavango Valles,285.12,38.1,8.97, 2012"
Okhotsk,1.67,22.97,312.67,"Russian port."
Okotoks,21.78,-21.21,84.41,"Town in Alberta
Olenek,3.06,19.87,305.78,"Town in Russia."
Olom,5.89,22.96,302.34,"Town in Russia."
Oltis Valles,169.3,-23.5,338.35,"Ancient name for modern Lot river
Olympia,0,79.88,160,"Ancient and modern Greek city."
Olympia Cavi,342.78,85.06,182.23,"Classical albedo feature name."
Olympia Mensae,335.42,78,119.98,"Classical albedo feature name."
[Olympia Planitia],1100,81.4,180,"Classical albedo feature name. Name dropped because the region is high relative to the surrounding area
Olympia Planum,804.39,82.18,188.81, 2007"
Olympia Rupēs,1197.04,86.04,174.16, 2007"
Olympia Undae,1507.96,81.16,178.48,"Classical albedo feature name."
Olympica Fossae,420,24.85,246.08,"From albedo feature at 17N
Olympus Mons,610.13,18.65,226.2,"Classical albedo feature name."
Olympus Rupes,1914.77,18.4,226.44,"Classical albedo feature name."
Ome,2.85,20.6,104.02,"Town in Japan."
Ōmura,8.47,-25.36,334.79,"Town in Japan."
Onon,3.42,16.13,102.48,"Town in Mongolia."
Oodnadatta,25.44,-52.43,325.83,"Town in Australia."
Ophir,0,-9.88,295,"Biblical land to which King Solomon sent naval expedition; probably India."
Ophir Catenae,509,-9.46,300.6,"Classical albedo feature name."
Ophir Cavus,36.72,-9.89,304.96,"Classical albedo feature name."
Ophir Chasma,314.71,-4,287.65,"Classical albedo feature name."
Ophir Labes,92.53,-11.01,291.72,"From albedo feature at 10S
Ophir Mensa,103.33,-3.99,286.51, 2013"
Ophir Planum,642.24,-8.45,302.18,"Classical albedo feature name."
Oraibi,32.37,17.22,327.66,"Town in Arizona
Orcus Patera,387.64,14.13,178.35,"Classical albedo feature name."
Ore,7.15,16.78,326.07,"Town in Nigeria."
Orinda,9.03,45.37,126.98,"Town in California
Orson Welles,115.99,-0.19,314.1,"George Orson; American radio and motion picture actor and director (1915-1985)."
Ortygia,0,59.71,360,"Floating island (present Delos) where Leto bore Apollo and Artemis."
Ortygia Colles,255.62,53.9,350.7,"Named for classical albedo feature at 65N
[Ortygia Tholus],100,69.78,352,"Classical albedo feature name; dropped in 1979."
Ostrov,72.98,-26.55,331.89,"Town in Russia."
Osuga Valles,164,-15.31,321.41,"River in Russia."
Oti Fossae,373.59,-9.63,242.91,"Classical albedo feature."
Ottumwa,51.62,24.58,304.25,"Town in Iowa
Oudemans,124.16,-9.84,268.23,"Jean A.; Dutch astronomer (1827-1906)."
Oxia Chaos,24.12,0.22,320.13,"Classical albedo feature name."
Oxia Colles,595.24,21.24,333.73,"From albedo feature at 25N
Oxia Palus,0,7.91,342,"Lake (swamp into which Oxus River flows; i.e. Sea of Aral)."
Oxus,0,19.78,348,"Present Amoo-Darya River."
Oxus Cavus,37.87,37.41,359.48, 2012"
Oxus Patera,33.42,38.97,359.66, 2012"
Oyama,100.78,23.57,339.89, 2010"
Pabo,9.18,-26.9,336.92,"Town in Uganda."
Padus Vallis,57.42,-4.52,210.02,"Classical name for modern Po River in Italy."
Paks,6.9,-7.66,317.96,"Town in Hungary."
Pál,71.21,-31.31,108.7, 2010"
Palana,4.53,21.04,102.02,"Town in Kamchatka
Palikir,15.57,-41.57,202.14, 2011"
Pallacopas Vallis,134.77,-54.73,339.52,"Lowell canal name; also classical river name."
Palos,54.82,-2.69,110.9,"Town in Spain."
Panchaia,0,59.71,160,"Situated near Heliopolis
Panchaia Rupēs,1113.4,64.37,129.83,"Named for classical albedo feature at 62N
Pandorae Fretum,0,-24.74,44,"Woman who let loose evils of world when she opened a box."
Pangboche,10.16,17.28,226.6,"Village in Nepal."
Paraná Valles,329.13,-23.19,350.2,"Ancient and modern name for South American river (Brazil
Paros,34.61,21.99,261.87,"Famous in antiquity for its marble quarries."
Parva Planum,1027.32,-73.67,264.93,"Classical albedo feature name."
Pasithea Dorsum,282.2,-55.14,318.42,"One of the Graces."
Pasteur,116.15,19.31,24.62,"Louis; French chemist (1822-1895)."
Patapsco Vallis,172.87,23.7,152.51,"Modern river in Maryland
Pau,42.2,-55.4,59.3, 2006"
Pavonis Chasma,45.94,2.73,248.98,"Albedo name."
Pavonis Fossae,156.08,4.15,248.71,"Albedo name."
Pavonis Mons,366.53,1.48,247.04,"Classical albedo feature name."
Pavonis Sulci,425.8,4.01,242.63,"Albedo name."
Peace Vallis,35.24,-4.21,137.23, 2012"
Pebas,5.43,-2.6,359.04, 2006"
Peixe,9.35,20.33,312.4,"Town in Brazil."
[Peneus Mons],0,-30.9,86.1,"Albedo feature name. Same feature as Peraea Mons."
Peneus Palus,870,-35.06,56.71, 2015"
Peneus Patera,128.5,-57.82,52.65,"From albedo feature at 48S
Penticton,8.19,-38.37,96.76, 2008"
Peraea Cavus,56.24,-29.61,95.43,"Albedo feature name."
Peraea Mons,14.94,-31.08,86.11,"Albedo feature name."
Perepelkin,77.46,52.44,295.17,"Evgenii J.; Russian astronomer (1906-1938)."
Peridier,94.21,25.51,83.91,"Julien; French astronomer (1882-1967)."
Perrotin,82.82,-2.82,282.06,"Henri A.; French astronomer
Persbo,19.49,8.57,156.88,"Town in Sweden."
Peta,75.75,-21.26,350.9,"Town in Greece."
Pettit,92.49,12.25,186.13,"Edison; American astronomer (1890-1962)."
Phaenna Dorsum,164.16,-53.79,316.71,"One of the Graces."
Phaethontis,0,-49.67,205,"""Of Phaethon;"" who recklessly drove Chariot of Sun."
Phedra,20.31,13.84,123.88, 2008"
Philadelphia,1.65,21.76,312.02,"American colonial town (Pennsylvania)."
Phillips,185.45,-66.34,315.11,"John; British geologist (1800-1874). Theodore E.; British astronomer (1868-1942)."
Phison,0,19.78,40,"Biblical first river of Paradise."
Phison Rupes,203.07,26.7,50.35,"Classical albedo feature name."
Phlegethon Catena,399.69,38.83,256.72,"From albedo feature at 38N
Phlegra,134,31,172.2,"""Burning plain;"" in Chalcidian Peninsula of Greece where Zeus hurled thunderbolts at Titans to support Hercules."
Phlegra Dorsa,2818.61,25.08,170.37,"Named for classical albedo feature at 35N
Phlegra Montes,1350.65,40.4,163.71,"Classical albedo feature name."
Phoenicis Lacus,0,-11.86,250,"""Lake of the Phoenix;"" Arabia or India."
Phon,10.02,15.53,102.79,"Town in Thailand."
Phrixi Regio,0,-39.67,290,"""Phrixus' Region;"" Phrixus and sister Helle escaped sacrifice in Boeotia on back of ram with golden fleece."
Pica,2.4,19.82,306.77,"Town in Chile."
Pickering,115.2,-33.48,227.39,"Edward Charles; American astronomer (1846-1919)
Pina,5.05,18.37,111.74,"Town in Panama."
Pindus Mons,16.3,39.47,271.48,"Mountains near Vale of Tempe."
Pinglo,15.9,-2.92,323.24,"Town in China (Ningsia)."
Pital,41.7,-9.27,297.72, 2014"
[Pityusa Dorsa],397,-64.24,29.5,"From albedo feature; name changed to Pityusa Rupes."
Pityusa Patera,196.51,-66.88,36.86,"Classical albedo feature name."
Pityusa Rupes,430.14,-63.96,28.32,"From albedo feature at 58S
Piyi,11.63,-22.88,106.63,"Town in Cyprus."
Planum Angustum,206.41,-79.8,276.8,"Classical albedo feature name."
Planum Australe,1429.87,-83.35,157.7,"Classical albedo feature."
Planum Boreum,354.63,87.32,54.96,"Classical albedo feature name."
Planum Chronium,576.38,-59.14,139.5,"From albedo feature at 58S
Platte,3.42,16.03,113.18,"Town in South Dakota
Playfair,62.21,-77.91,234.22,"John; British geologist and mathematician (1748-1819)."
Plum,2.76,-26.07,340.93,"Town in Wisconsin
Podor,25.08,-44.11,316.86,"Town in Senegal."
